AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
17,IL,Illinois,41-0000,Sales and Related Occupations,major,"593,750",1.1,101.449,0.97,19.89,"41,370",1.1,8.85,9.44,12.56,22.61,38.91,"18,420","19,630","26,120","47,030","80,930",,
17,IL,Illinois,43-0000,Office and Administrative Support Occupations,major,"919,450",1.0,157.098,0.99,17.83,"37,100",0.5,9.60,12.07,16.19,22.00,28.50,"19,980","25,110","33,680","45,760","59,280",,
17,IL,Illinois,45-0000,"Farming, Fishing, and Forestry Occupations",major,"7,580",8.0,1.295,0.39,14.89,"30,960",2.5,9.12,10.30,13.11,17.29,23.30,"18,970","21,420","27,270","35,970","48,460",,
17,IL,Illinois,47-0000,Construction and Extraction Occupations,major,"178,580",1.8,30.512,0.77,29.36,"61,070",0.9,12.87,18.31,29.40,40.41,46.16,"26,770","38,080","61,160","84,050","96,020",,
17,IL,Illinois,49-0000,"Installation, Maintenance, and Repair Occupations",major,"199,930",1.6,34.160,0.88,23.33,"48,520",0.7,11.21,15.50,22.18,29.78,37.21,"23,310","32,230","46,130","61,940","77,390",,
17,IL,Illinois,51-0000,Production Occupations,major,"437,840",2.0,74.809,1.14,17.48,"36,370",0.8,9.41,11.46,15.62,21.52,28.63,"19,580","23,840","32,500","44,770","59,550",,
17,IL,Illinois,53-0000,Transportation and Material Moving Occupations,major,"473,270",2.2,80.863,1.17,17.59,"36,590",1.9,9.07,10.48,14.60,21.23,29.86,"18,870","21,790","30,360","44,150","62,110",,
18,IN,Indiana,11-0000,Management Occupations,major,"138,720",1.3,47.065,0.94,45.00,"93,600",0.9,18.49,26.05,38.33,55.06,79.16,"38,470","54,190","79,720","114,530","164,650",,
18,IN,Indiana,13-0000,Business and Financial Operations Occupations,major,"115,130",2.4,39.062,0.77,30.08,"62,560",0.7,15.11,19.92,27.08,36.51,47.54,"31,440","41,420","56,330","75,950","98,890",,
18,IN,Indiana,15-0000,Computer and Mathematical Occupations,major,"52,500",2.7,17.813,0.61,33.24,"69,140",0.9,17.53,23.70,31.87,41.62,51.04,"36,460","49,290","66,300","86,580","106,170",,
18,IN,Indiana,17-0000,Architecture and Engineering Occupations,major,"49,630",2.5,16.839,0.94,33.66,"70,010",1.1,19.01,24.95,32.31,41.04,50.00,"39,530","51,890","67,210","85,360","103,990",,
18,IN,Indiana,19-0000,"Life, Physical, and Social Science Occupations",major,"19,630",13.7,6.661,0.80,28.08,"58,400",1.9,14.21,17.86,23.66,33.78,47.09,"29,570","37,150","49,200","70,260","97,940",,
18,IN,Indiana,21-0000,Community and Social Service Occupations,major,"34,190",2.4,11.599,0.81,19.89,"41,360",1.1,11.47,14.29,18.12,23.77,31.55,"23,850","29,720","37,680","49,440","65,620",,
18,IN,Indiana,23-0000,Legal Occupations,major,"14,850",2.8,5.038,0.65,38.61,"80,300",3.4,13.97,18.31,28.69,50.45,71.46,"29,070","38,070","59,680","104,940","148,630",,
18,IN,Indiana,25-0000,"Education, Training, and Library Occupations",major,"155,830",1.7,52.871,0.85,22.64,"47,100",3.0,9.16,12.07,19.99,28.49,36.96,"19,050","25,100","41,580","59,270","76,870",,
18,IN,Indiana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"31,790",2.8,10.786,0.81,20.24,"42,110",2.9,8.61,10.94,16.39,24.03,35.25,"17,910","22,750","34,090","49,970","73,320",,
18,IN,Indiana,29-0000,Healthcare Practitioners and Technical Occupations,major,"177,990",2.0,60.388,1.04,34.50,"71,750",1.4,14.57,19.71,26.76,36.87,59.58,"30,310","41,000","55,650","76,690","123,940",,
18,IN,Indiana,31-0000,Healthcare Support Occupations,major,"77,370",1.7,26.251,0.91,13.41,"27,900",0.8,9.31,10.40,12.18,14.92,18.76,"19,360","21,640","25,330","31,040","39,030",,
18,IN,Indiana,33-0000,Protective Service Occupations,major,"60,430",1.8,20.502,0.84,18.02,"37,480",2.0,8.65,11.04,16.77,23.54,29.16,"18,000","22,960","34,870","48,970","60,650",,
18,IN,Indiana,35-0000,Food Preparation and Serving Related Occupations,major,"277,960",0.7,94.309,1.03,9.86,"20,510",0.6,7.73,8.20,8.99,10.72,13.71,"16,080","17,060","18,700","22,300","28,520",,
18,IN,Indiana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"89,830",1.4,30.479,0.95,12.10,"25,180",0.8,8.10,9.11,11.09,14.27,17.93,"16,850","18,950","23,060","29,690","37,290",,
18,IN,Indiana,39-0000,Personal Care and Service Occupations,major,"78,640",2.7,26.681,0.85,10.82,"22,510",0.8,7.84,8.47,9.56,11.60,15.88,"16,310","17,620","19,880","24,130","33,020",,
18,IN,Indiana,41-0000,Sales and Related Occupations,major,"291,240",1.0,98.814,0.94,17.35,"36,100",0.9,8.01,8.84,11.46,19.99,34.27,"16,660","18,400","23,830","41,580","71,280",,
18,IN,Indiana,43-0000,Office and Administrative Support Occupations,major,"406,130",0.8,137.795,0.87,16.06,"33,400",0.4,9.13,11.46,14.75,18.94,24.81,"19,000","23,840","30,680","39,390","51,610",,
18,IN,Indiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,930",8.0,1.334,0.40,13.94,"28,990",2.9,8.29,9.75,12.53,16.80,22.20,"17,240","20,280","26,070","34,940","46,170",,
18,IN,Indiana,47-0000,Construction and Extraction Occupations,major,"111,770",2.3,37.922,0.95,23.57,"49,030",1.0,12.63,15.98,21.79,30.29,37.55,"26,260","33,240","45,320","63,010","78,100",,
18,IN,Indiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"131,660",1.4,44.671,1.15,21.35,"44,420",0.7,11.66,15.33,20.17,26.53,33.40,"24,250","31,880","41,950","55,190","69,470",,
18,IN,Indiana,51-0000,Production Occupations,major,"377,510",1.4,128.083,1.95,16.96,"35,270",1.0,9.71,11.85,15.27,20.65,27.38,"20,210","24,650","31,760","42,950","56,950",,
18,IN,Indiana,53-0000,Transportation and Material Moving Occupations,major,"250,630",2.0,85.036,1.23,16.33,"33,970",1.3,8.63,10.52,14.38,19.55,26.90,"17,960","21,890","29,900","40,660","55,950",,
19,IA,Iowa,11-0000,Management Occupations,major,"85,790",1.2,56.186,1.12,42.68,"88,760",1.0,17.26,25.30,36.92,52.89,73.18,"35,900","52,620","76,790","110,000","152,210",,
19,IA,Iowa,13-0000,Business and Financial Operations Occupations,major,"65,970",1.8,43.205,0.85,29.46,"61,270",0.9,15.89,20.65,27.25,35.61,45.54,"33,040","42,950","56,690","74,080","94,720",,
19,IA,Iowa,15-0000,Computer and Mathematical Occupations,major,"31,380",2.5,20.551,0.71,34.79,"72,370",1.3,18.70,24.88,33.61,43.42,53.02,"38,890","51,740","69,910","90,320","110,280",,
19,IA,Iowa,17-0000,Architecture and Engineering Occupations,major,"19,210",2.9,12.580,0.70,33.14,"68,920",0.8,18.52,24.53,31.82,40.22,49.19,"38,530","51,020","66,190","83,650","102,320",,
19,IA,Iowa,19-0000,"Life, Physical, and Social Science Occupations",major,"11,610",10.6,7.607,0.92,27.79,"57,800",1.2,14.92,19.41,25.80,34.31,43.87,"31,030","40,380","53,670","71,370","91,250",,
19,IA,Iowa,21-0000,Community and Social Service Occupations,major,"21,980",3.0,14.394,1.01,19.71,"40,990",1.5,10.44,13.20,18.02,24.50,31.58,"21,720","27,450","37,470","50,960","65,680",,
19,IA,Iowa,23-0000,Legal Occupations,major,"7,150",3.4,4.685,0.61,36.09,"75,070",3.3,13.95,19.18,26.78,43.35,67.22,"29,020","39,900","55,700","90,170","139,820",,
19,IA,Iowa,25-0000,"Education, Training, and Library Occupations",major,"98,630",3.4,64.594,1.04,23.20,"48,250",4.9,9.62,12.93,20.31,28.85,37.91,"20,000","26,900","42,240","60,000","78,840",,
19,IA,Iowa,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"18,670",3.2,12.225,0.91,18.52,"38,520",1.9,8.33,10.08,15.93,23.12,31.52,"17,320","20,970","33,130","48,090","65,570",,
19,IA,Iowa,29-0000,Healthcare Practitioners and Technical Occupations,major,"83,310",2.7,54.561,0.94,32.87,"68,370",1.4,14.63,19.50,25.55,34.75,55.42,"30,430","40,560","53,150","72,280","115,280",,
19,IA,Iowa,31-0000,Healthcare Support Occupations,major,"45,000",2.4,29.470,1.02,13.84,"28,790",0.9,9.79,10.85,12.84,15.58,19.77,"20,350","22,570","26,720","32,410","41,120",,
19,IA,Iowa,33-0000,Protective Service Occupations,major,"22,400",3.3,14.672,0.60,20.42,"42,480",2.2,8.85,11.37,19.58,26.91,34.57,"18,400","23,640","40,720","55,970","71,900",,
19,IA,Iowa,35-0000,Food Preparation and Serving Related Occupations,major,"131,120",1.1,85.869,0.94,9.68,"20,130",0.5,7.72,8.19,8.97,10.60,13.33,"16,070","17,040","18,650","22,050","27,720",,
19,IA,Iowa,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"46,860",2.0,30.688,0.96,12.53,"26,070",1.0,8.16,9.26,11.46,15.00,18.40,"16,960","19,270","23,830","31,190","38,270",,
19,IA,Iowa,39-0000,Personal Care and Service Occupations,major,"45,270",2.4,29.644,0.95,11.48,"23,890",0.9,7.95,8.76,10.30,12.49,16.96,"16,540","18,220","21,430","25,980","35,270",,
19,IA,Iowa,41-0000,Sales and Related Occupations,major,"148,320",1.2,97.138,0.93,16.37,"34,050",1.1,8.03,8.89,11.49,19.00,30.32,"16,700","18,490","23,890","39,520","63,070",,
19,IA,Iowa,43-0000,Office and Administrative Support Occupations,major,"220,940",1.2,144.693,0.91,16.19,"33,680",0.5,9.40,11.91,15.26,19.17,24.48,"19,540","24,770","31,740","39,870","50,910",,
19,IA,Iowa,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,400",7.4,3.539,1.07,16.22,"33,730",1.7,10.12,12.15,14.98,18.73,24.47,"21,060","25,270","31,150","38,970","50,910",,
19,IA,Iowa,47-0000,Construction and Extraction Occupations,major,"66,820",2.1,43.760,1.10,20.91,"43,500",0.8,12.41,15.25,19.50,25.76,31.78,"25,810","31,720","40,560","53,580","66,110",,
19,IA,Iowa,49-0000,"Installation, Maintenance, and Repair Occupations",major,"68,790",1.5,45.051,1.16,20.90,"43,480",0.5,11.97,15.38,19.89,25.65,31.89,"24,910","31,990","41,370","53,360","66,330",,
19,IA,Iowa,51-0000,Production Occupations,major,"155,650",2.0,101.936,1.55,16.49,"34,300",0.8,10.12,12.50,15.42,19.15,23.89,"21,050","26,000","32,070","39,830","49,680",,
19,IA,Iowa,53-0000,Transportation and Material Moving Occupations,major,"126,670",2.0,82.954,1.20,16.18,"33,650",1.2,8.80,11.06,14.99,19.85,25.25,"18,300","23,010","31,180","41,280","52,530",,
20,KS,Kansas,11-0000,Management Occupations,major,"64,580",1.4,47.083,0.94,47.81,"99,440",0.8,21.40,29.38,40.74,57.51,83.79,"44,520","61,110","84,750","119,620","174,290",,
20,KS,Kansas,13-0000,Business and Financial Operations Occupations,major,"64,980",1.9,47.376,0.93,31.61,"65,740",0.9,16.66,21.43,28.44,37.35,48.66,"34,650","44,570","59,160","77,700","101,220",,
20,KS,Kansas,15-0000,Computer and Mathematical Occupations,major,"35,390",3.6,25.798,0.89,34.42,"71,590",1.4,17.66,23.09,32.16,43.92,55.55,"36,730","48,020","66,900","91,360","115,540",,
20,KS,Kansas,17-0000,Architecture and Engineering Occupations,major,"22,190",3.8,16.181,0.90,35.38,"73,590",1.6,18.48,24.53,33.17,44.20,56.33,"38,440","51,020","68,990","91,930","117,170",,
20,KS,Kansas,19-0000,"Life, Physical, and Social Science Occupations",major,"8,650",3.7,6.309,0.76,30.44,"63,320",1.9,16.52,20.96,26.93,36.28,47.94,"34,360","43,590","56,020","75,470","99,720",,
20,KS,Kansas,21-0000,Community and Social Service Occupations,major,"17,140",3.8,12.496,0.87,19.37,"40,290",1.4,12.13,14.46,18.13,23.10,29.22,"25,240","30,090","37,700","48,050","60,780",,
20,KS,Kansas,23-0000,Legal Occupations,major,"7,080",3.6,5.161,0.67,38.94,"81,000",3.5,16.63,21.43,28.55,46.18,73.52,"34,590","44,570","59,380","96,060","152,910",,
20,KS,Kansas,25-0000,"Education, Training, and Library Occupations",major,"88,450",2.1,64.483,1.04,20.86,"43,400",2.4,9.67,12.68,19.35,24.91,31.85,"20,110","26,380","40,240","51,810","66,250",,
20,KS,Kansas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"17,110",3.3,12.472,0.93,19.47,"40,500",1.6,8.61,11.35,17.25,23.85,33.15,"17,910","23,600","35,890","49,610","68,960",,
20,KS,Kansas,29-0000,Healthcare Practitioners and Technical Occupations,major,"78,610",3.4,57.312,0.99,33.46,"69,600",2.0,14.43,19.45,25.89,36.03,59.29,"30,000","40,450","53,850","74,950","123,320",,
20,KS,Kansas,31-0000,Healthcare Support Occupations,major,"44,090",3.2,32.141,1.11,12.95,"26,930",1.1,9.54,10.35,11.68,14.18,17.97,"19,840","21,530","24,290","29,500","37,380",,
20,KS,Kansas,33-0000,Protective Service Occupations,major,"28,010",2.6,20.422,0.84,18.46,"38,400",2.3,9.06,12.14,16.69,22.88,30.56,"18,840","25,250","34,710","47,590","63,550",,
20,KS,Kansas,35-0000,Food Preparation and Serving Related Occupations,major,"117,230",1.2,85.470,0.94,9.70,"20,180",0.6,7.73,8.20,8.99,10.65,13.38,"16,080","17,060","18,700","22,160","27,830",,
20,KS,Kansas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"41,970",2.1,30.601,0.96,12.29,"25,570",1.1,8.09,9.12,11.18,14.19,18.25,"16,830","18,960","23,260","29,510","37,950",,
20,KS,Kansas,39-0000,Personal Care and Service Occupations,major,"42,820",3.2,31.217,1.00,11.62,"24,180",1.3,7.95,8.76,10.30,12.04,17.75,"16,540","18,230","21,420","25,050","36,920",,
20,KS,Kansas,41-0000,Sales and Related Occupations,major,"135,440",1.5,98.743,0.94,18.14,"37,740",1.4,8.05,8.97,11.92,21.27,35.43,"16,750","18,660","24,800","44,250","73,700",,
20,KS,Kansas,43-0000,Office and Administrative Support Occupations,major,"228,520",1.0,166.603,1.05,15.97,"33,210",0.4,9.20,11.46,14.81,18.84,24.36,"19,130","23,840","30,810","39,190","50,670",,
20,KS,Kansas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,280",9.1,3.120,0.95,14.77,"30,730",2.6,9.16,10.99,14.34,17.62,21.19,"19,050","22,870","29,820","36,650","44,070",,
20,KS,Kansas,47-0000,Construction and Extraction Occupations,major,"58,800",2.2,42.870,1.08,20.81,"43,290",1.1,11.91,14.40,18.42,25.45,33.92,"24,780","29,940","38,310","52,940","70,560",,
20,KS,Kansas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"58,050",2.0,42.323,1.09,21.51,"44,740",0.9,11.37,15.05,20.14,27.24,34.18,"23,660","31,300","41,890","56,650","71,090",,
20,KS,Kansas,51-0000,Production Occupations,major,"113,550",3.3,82.783,1.26,17.96,"37,350",2.3,10.21,12.76,16.22,21.76,28.70,"21,230","26,540","33,740","45,270","59,690",,
20,KS,Kansas,53-0000,Transportation and Material Moving Occupations,major,"94,690",2.9,69.035,1.00,16.51,"34,330",1.4,8.65,10.63,14.64,20.25,27.27,"17,980","22,120","30,450","42,120","56,730",,
21,KY,Kentucky,11-0000,Management Occupations,major,"83,510",1.2,45.428,0.90,43.53,"90,540",0.7,18.84,26.40,37.66,52.78,74.37,"39,190","54,910","78,330","109,780","154,690",,
21,KY,Kentucky,13-0000,Business and Financial Operations Occupations,major,"68,270",2.3,37.141,0.73,29.12,"60,580",0.8,15.25,19.88,26.37,35.44,46.05,"31,720","41,360","54,850","73,710","95,780",,
21,KY,Kentucky,15-0000,Computer and Mathematical Occupations,major,"30,700",4.3,16.703,0.58,32.55,"67,690",1.1,16.89,22.58,30.91,41.17,50.76,"35,120","46,970","64,290","85,630","105,580",,
21,KY,Kentucky,17-0000,Architecture and Engineering Occupations,major,"25,040",4.0,13.623,0.76,33.05,"68,740",1.3,16.86,23.35,31.51,41.55,51.20,"35,070","48,560","65,530","86,430","106,490",,
21,KY,Kentucky,19-0000,"Life, Physical, and Social Science Occupations",major,"9,760",4.2,5.309,0.64,25.83,"53,720",3.1,12.50,17.82,23.93,32.08,40.67,"26,000","37,070","49,770","66,720","84,590",,
21,KY,Kentucky,21-0000,Community and Social Service Occupations,major,"26,010",1.9,14.150,0.99,19.40,"40,360",1.3,11.91,14.13,17.70,23.22,30.05,"24,770","29,380","36,820","48,290","62,510",,
21,KY,Kentucky,23-0000,Legal Occupations,major,"9,680",3.4,5.268,0.68,36.35,"75,610",3.3,15.79,20.28,28.10,43.33,68.70,"32,840","42,180","58,450","90,130","142,890",,
21,KY,Kentucky,25-0000,"Education, Training, and Library Occupations",major,"106,570",1.3,57.975,0.94,23.93,"49,780",1.5,11.11,16.66,23.17,28.87,36.35,"23,110","34,650","48,200","60,060","75,610",,
21,KY,Kentucky,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"15,090",2.6,8.211,0.61,20.15,"41,910",1.6,8.83,11.49,17.33,25.13,34.68,"18,370","23,900","36,050","52,260","72,130",,
21,KY,Kentucky,29-0000,Healthcare Practitioners and Technical Occupations,major,"123,750",2.9,67.318,1.16,32.48,"67,570",1.9,13.90,19.33,26.01,35.32,56.15,"28,920","40,210","54,110","73,460","116,790",,
21,KY,Kentucky,31-0000,Healthcare Support Occupations,major,"49,030",2.4,26.674,0.92,13.51,"28,100",0.9,8.93,10.40,12.58,15.17,19.06,"18,570","21,640","26,160","31,550","39,650",,
21,KY,Kentucky,33-0000,Protective Service Occupations,major,"36,220",2.5,19.706,0.81,16.45,"34,220",1.9,8.55,10.49,14.44,20.90,26.90,"17,790","21,820","30,050","43,470","55,950",,
21,KY,Kentucky,35-0000,Food Preparation and Serving Related Occupations,major,"170,910",0.8,92.976,1.02,9.66,"20,090",0.8,7.71,8.15,8.88,10.22,13.19,"16,030","16,950","18,480","21,260","27,440",,
21,KY,Kentucky,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"51,940",2.1,28.254,0.88,11.45,"23,820",1.0,7.94,8.72,10.42,13.21,16.89,"16,520","18,140","21,680","27,490","35,120",,
21,KY,Kentucky,39-0000,Personal Care and Service Occupations,major,"50,370",2.1,27.402,0.88,11.08,"23,050",0.9,7.85,8.51,9.75,12.11,16.80,"16,330","17,700","20,280","25,200","34,950",,
21,KY,Kentucky,41-0000,Sales and Related Occupations,major,"176,190",1.2,95.850,0.91,16.12,"33,530",1.1,7.95,8.71,10.91,18.00,30.46,"16,540","18,120","22,690","37,440","63,370",,
21,KY,Kentucky,43-0000,Office and Administrative Support Occupations,major,"278,610",1.6,151.563,0.96,15.67,"32,600",0.5,9.06,11.15,14.52,18.77,24.10,"18,840","23,180","30,210","39,030","50,120",,
21,KY,Kentucky,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,210",6.3,2.293,0.70,13.79,"28,680",2.5,8.45,9.91,12.62,16.26,21.14,"17,570","20,600","26,250","33,810","43,960",,
21,KY,Kentucky,47-0000,Construction and Extraction Occupations,major,"69,020",2.0,37.546,0.95,20.58,"42,800",0.8,11.64,14.54,18.92,25.36,32.72,"24,210","30,250","39,360","52,750","68,060",,
21,KY,Kentucky,49-0000,"Installation, Maintenance, and Repair Occupations",major,"83,220",2.1,45.274,1.16,20.87,"43,400",1.0,10.67,14.18,19.30,26.12,33.21,"22,190","29,490","40,140","54,340","69,070",,
21,KY,Kentucky,51-0000,Production Occupations,major,"194,540",2.8,105.831,1.61,16.85,"35,060",2.1,9.37,11.60,15.28,20.60,27.62,"19,490","24,120","31,780","42,840","57,450",,
21,KY,Kentucky,53-0000,Transportation and Material Moving Occupations,major,"175,560",2.6,95.504,1.38,16.72,"34,790",3.7,8.69,10.53,13.95,19.19,26.84,"18,060","21,910","29,020","39,920","55,840",,
22,LA,Louisiana,11-0000,Management Occupations,major,"83,250",1.1,42.930,0.85,45.38,"94,400",0.7,20.39,27.52,37.50,54.40,78.96,"42,400","57,240","78,000","113,150","164,230",,
22,LA,Louisiana,13-0000,Business and Financial Operations Occupations,major,"65,110",1.4,33.575,0.66,28.60,"59,500",0.8,15.04,19.39,25.76,34.72,45.45,"31,290","40,340","53,590","72,230","94,530",,
22,LA,Louisiana,15-0000,Computer and Mathematical Occupations,major,"20,520",3.5,10.584,0.36,30.09,"62,590",1.3,15.60,20.23,27.81,37.41,48.15,"32,450","42,090","57,850","77,810","100,160",,
22,LA,Louisiana,17-0000,Architecture and Engineering Occupations,major,"34,190",2.7,17.630,0.98,39.34,"81,830",2.1,17.69,24.42,35.21,48.89,66.46,"36,790","50,800","73,230","101,690","138,230",,
22,LA,Louisiana,19-0000,"Life, Physical, and Social Science Occupations",major,"10,870",3.3,5.606,0.67,31.49,"65,510",2.4,15.74,20.31,28.18,37.60,51.89,"32,730","42,240","58,610","78,210","107,930",,
22,LA,Louisiana,21-0000,Community and Social Service Occupations,major,"24,360",2.1,12.561,0.88,20.09,"41,780",1.3,10.30,13.76,19.05,25.67,30.98,"21,430","28,610","39,620","53,400","64,430",,
22,LA,Louisiana,23-0000,Legal Occupations,major,"12,840",3.7,6.619,0.86,39.06,"81,250",4.1,14.50,20.18,28.73,46.04,74.98,"30,160","41,970","59,760","95,760","155,950",,
22,LA,Louisiana,25-0000,"Education, Training, and Library Occupations",major,"108,990",1.1,56.199,0.91,22.06,"45,890",1.7,9.04,15.99,21.86,26.44,30.93,"18,810","33,260","45,470","55,000","64,330",,
22,LA,Louisiana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"20,880",4.8,10.768,0.81,25.22,"52,460",3.8,9.12,12.59,19.45,28.19,44.69,"18,960","26,190","40,450","58,640","92,960",,
22,LA,Louisiana,29-0000,Healthcare Practitioners and Technical Occupations,major,"126,610",1.6,65.289,1.12,30.19,"62,790",1.1,13.64,17.92,24.49,34.02,51.56,"28,360","37,270","50,940","70,760","107,250",,
22,LA,Louisiana,31-0000,Healthcare Support Occupations,major,"57,520",2.3,29.661,1.03,11.48,"23,870",0.9,7.96,8.78,10.50,13.23,16.74,"16,560","18,270","21,850","27,530","34,820",,
22,LA,Louisiana,33-0000,Protective Service Occupations,major,"56,660",2.5,29.215,1.20,16.90,"35,150",1.4,8.85,10.98,15.27,21.19,26.90,"18,420","22,830","31,760","44,080","55,960",,
22,LA,Louisiana,35-0000,Food Preparation and Serving Related Occupations,major,"185,430",0.9,95.619,1.05,9.67,"20,120",0.6,7.70,8.14,8.87,10.15,13.27,"16,020","16,930","18,440","21,110","27,600",,
22,LA,Louisiana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"59,140",1.7,30.497,0.95,10.84,"22,550",0.8,7.84,8.48,9.65,11.99,15.64,"16,310","17,640","20,070","24,950","32,530",,
22,LA,Louisiana,39-0000,Personal Care and Service Occupations,major,"69,190",2.0,35.679,1.14,9.98,"20,760",0.7,7.72,8.19,8.96,10.68,14.27,"16,060","17,030","18,630","22,210","29,690",,
22,LA,Louisiana,41-0000,Sales and Related Occupations,major,"214,150",1.1,110.429,1.05,15.25,"31,730",0.9,7.96,8.72,10.94,17.33,27.70,"16,550","18,140","22,760","36,050","57,610",,
22,LA,Louisiana,43-0000,Office and Administrative Support Occupations,major,"280,830",0.8,144.809,0.91,15.15,"31,510",0.3,8.74,10.60,13.77,18.11,23.70,"18,190","22,050","28,630","37,660","49,290",,
22,LA,Louisiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,820",5.9,1.969,0.60,17.65,"36,720",3.0,9.56,11.97,16.42,21.84,27.39,"19,890","24,900","34,150","45,420","56,970",,
22,LA,Louisiana,47-0000,Construction and Extraction Occupations,major,"122,080",2.4,62.949,1.58,20.30,"42,230",0.8,11.45,14.44,18.62,24.58,30.71,"23,820","30,020","38,730","51,130","63,880",,
22,LA,Louisiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"102,770",1.6,52.994,1.36,20.57,"42,780",0.7,10.69,13.84,18.47,25.78,33.79,"22,240","28,800","38,430","53,610","70,290",,
22,LA,Louisiana,51-0000,Production Occupations,major,"124,190",2.0,64.036,0.97,20.81,"43,280",1.0,9.80,13.24,18.56,25.95,35.13,"20,380","27,540","38,610","53,980","73,070",,
22,LA,Louisiana,53-0000,Transportation and Material Moving Occupations,major,"155,880",1.5,80.381,1.16,18.26,"37,990",3.1,8.52,10.39,14.72,21.55,31.98,"17,720","21,620","30,610","44,820","66,520",,
23,ME,Maine,11-0000,Management Occupations,major,"34,110",1.8,57.668,1.15,43.36,"90,200",1.2,19.88,27.39,37.60,52.11,73.30,"41,350","56,970","78,210","108,380","152,470",,
23,ME,Maine,13-0000,Business and Financial Operations Occupations,major,"22,770",2.5,38.491,0.75,29.40,"61,150",1.1,16.99,21.30,27.48,35.59,43.50,"35,330","44,300","57,150","74,020","90,470",,
23,ME,Maine,15-0000,Computer and Mathematical Occupations,major,"10,870",3.2,18.379,0.63,33.90,"70,510",2.0,18.01,23.31,31.73,41.99,53.44,"37,460","48,480","65,990","87,340","111,160",,
23,ME,Maine,17-0000,Architecture and Engineering Occupations,major,"9,220",3.1,15.586,0.87,34.76,"72,300",2.4,19.98,26.17,33.55,42.86,49.50,"41,560","54,440","69,780","89,150","102,950",,
23,ME,Maine,19-0000,"Life, Physical, and Social Science Occupations",major,"4,200",3.6,7.107,0.86,28.73,"59,750",2.2,16.23,20.42,25.81,33.12,43.88,"33,750","42,460","53,690","68,890","91,260",,
23,ME,Maine,21-0000,Community and Social Service Occupations,major,"11,030",3.2,18.643,1.30,21.08,"43,840",1.5,12.63,15.83,19.40,24.74,31.21,"26,270","32,930","40,350","51,460","64,920",,
23,ME,Maine,23-0000,Legal Occupations,major,"3,470",4.9,5.859,0.76,36.91,"76,760",4.9,16.59,21.42,28.73,45.40,61.82,"34,500","44,560","59,750","94,420","128,590",,
23,ME,Maine,25-0000,"Education, Training, and Library Occupations",major,"39,680",1.8,67.087,1.08,22.87,"47,570",1.8,11.93,15.70,21.06,28.20,35.27,"24,810","32,650","43,790","58,660","73,360",,
23,ME,Maine,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"7,960",5.0,13.452,1.01,18.68,"38,860",2.7,8.37,9.41,15.58,23.17,32.89,"17,410","19,580","32,400","48,190","68,420",,
23,ME,Maine,29-0000,Healthcare Practitioners and Technical Occupations,major,"41,150",2.3,69.565,1.20,38.15,"79,350",1.8,15.52,21.86,29.58,40.48,72.53,"32,290","45,460","61,520","84,190","150,850",,
23,ME,Maine,31-0000,Healthcare Support Occupations,major,"19,500",2.7,32.961,1.14,13.57,"28,220",1.0,9.72,10.79,12.82,15.52,18.48,"20,210","22,450","26,670","32,290","38,430",,
23,ME,Maine,33-0000,Protective Service Occupations,major,"11,600",3.4,19.618,0.81,18.87,"39,250",3.5,10.04,12.32,16.68,22.58,28.39,"20,890","25,620","34,700","46,970","59,050",,
23,ME,Maine,35-0000,Food Preparation and Serving Related Occupations,major,"54,560",2.6,92.238,1.01,10.90,"22,680",1.2,8.04,8.57,9.50,12.13,15.98,"16,720","17,830","19,770","25,230","33,240",,
23,ME,Maine,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"20,990",3.0,35.482,1.11,13.28,"27,630",1.1,8.68,10.08,12.33,15.74,18.98,"18,050","20,970","25,640","32,740","39,480",,
